persona_id,axis_1,axis_2,axis_3,axis_4,axis_5,axis_6,axis_7,axis_8,axis_9,axis_10,axis_11,axis_12,n_models,cluster,region,urban_rural,age,gender,education,economic_position,governance_experience,religious_tradition,occupation,location,name
P0651,-0.775,-0.8468,-0.7,-0.6929,-0.6968,-0.4455,-0.6,0.3,-0.3,-0.3503,-0.7374,-0.5179,1,4,south_southeast_asia,rural,52,male,primary,struggling,flawed_democracy,"Roman Catholic, devout, finds strength in faith during hardship.","coconut farmer, rebuilding after typhoon","Brgy. San Vicente, Eastern Samar, Philippines",Mang Tonyo Reyes
P0652,-0.6307,0.775,0.2,-0.06325,0.07485000000000003,0.21815,-0.09999999999999998,0.4,-0.8,0.52305,-0.61365,-0.02780000000000002,2,0,south_southeast_asia,peri_urban,21,female,secondary,working_class,authoritarian_state,"Nominal Buddhist, observes traditional holidays with family but not actively religious.",assembly line worker in an electronics factory,"Binh Duong Province, Vietnam",Nguyen Thi Lan
P0653,0.625,0.7,0.3,0.3142,0.2,-0.5601,-0.2,0.7,0.6,0.6497,-0.736,-0.3524,1,0,south_southeast_asia,urban,40,male,secondary,middle_class,hybrid_regime,"Sunni Muslim, observant, performs daily prayers and participates in mosque activities, but holds inclusive views.",owner of a small hardware store,"Chittagong, Bangladesh",Kamrul Hasan
P0654,-0.2782,0.6999,0.7,0.7375,-0.85,-0.6495,-0.9,-0.6,-0.8,-0.3501,-0.736,0.4042,1,0,south_southeast_asia,urban,20,female,university,middle_class,flawed_democracy,"Shia Muslim, culturally observant, respects religious practices but prioritizes academic and career goals.",university student studying computer science,"Islamabad, Pakistan",Zara Hussain
P0655,-0.775,-0.8332,-0.6,0.0707,-0.5465,-0.2705,0.9,-0.1,0.6,0.4041,-0.736,-0.5251,1,3,south_southeast_asia,rural,68,male,secondary,struggling,hybrid_regime,"Theravada Buddhist, highly devout, committed to monastic discipline and meditation.",Buddhist monk,"Chiang Mai Province, Thailand",Phra Somchai
P0656,-0.8499,-1.0,-1.0,-0.5825,-0.925,-0.8998,-0.5,-1.0,-0.3,-0.3503,-0.9999,-0.495,1,4,south_southeast_asia,rural,47,female,primary,struggling,stable_democracy,"Animist traditions with some syncretic Islamic elements, deeply connected to ancestral lands and spirits.",community leader and advocate for indigenous land rights,"Sarawak, Malaysia",Siti Nurhidayah
P0657,-0.9218,-0.0532,-0.7,-0.5377,-0.9244,-0.68,1.0,-1.0,-0.7,0.4749,-0.9985,-0.7127,1,3,south_southeast_asia,rural,65,male,none,struggling,flawed_democracy,"Hindu, devout, strong adherence to Tamil cultural and religious practices.",retired tea plantation worker,"Nuwara Eliya, Central Province, Sri Lanka",Muthu Kumar
P0658,-0.8494,0.775,-0.5,-0.1921,-0.7744,-0.5696,-0.6,-0.1,-0.3,-0.3501,-0.7372,-0.3505,1,1,south_southeast_asia,urban,42,female,none,struggling,hybrid_regime,"Theravada Buddhist, nominal, participates in major festivals and respects monks.","street food vendor, selling noodle soup","Phnom Penh, Cambodia",Sokha Mean
P0659,-0.4285,0.4749,-0.7,-0.5825,-0.5465,-0.439,0.1,0.7,0.6,0.7374,-0.7372,-0.4075,1,2,south_southeast_asia,rural,55,male,primary,struggling,flawed_democracy,"Practicing Hindu, attends local temple festivals regularly.",Small-scale rice farmer,"Rural village near Varanasi, India",Rajesh Kumar
P0660,0.021799999999999986,0.7375,0.05,-0.067,-0.65235,-0.654,0.24999999999999997,0.2,0.19999999999999998,0.6491,-0.7613,-0.35660000000000003,2,2,south_southeast_asia,urban,42,female,secondary,working_class,flawed_democracy,"Sunni Muslim, moderately observant, prays daily and celebrates Eid.",Owner of a small textile shop,"Pasar Baru, Jakarta, Indonesia",Siti Rahayu
P0661,-0.525,0.7375,-0.15,-0.13965,-0.20914999999999997,-0.16590000000000002,-0.4,-0.15000000000000002,-0.3,-0.12334999999999999,-0.736,0.062450000000000006,2,1,south_southeast_asia,urban,28,male,university,middle_class,flawed_democracy,"Roman Catholic, attends mass occasionally, more culturally than strictly devout.",Senior customer service representative at an international call center,"Makati City, Philippines",Miguel Santos
P0662,-0.7715,0.775,0.8,0.1583,0.7715,0.8247,0.0,0.7,-0.8,0.0705,-0.6485,0.65,1,5,south_southeast_asia,peri_urban,35,female,secondary,working_class,authoritarian_state,"Ancestor worshipper, also observes some Buddhist traditions, but not strictly religious.",Assembly line worker in a garment factory,"Industrial zone near Binh Duong, Vietnam",Tran Thi Lan
P0663,-1.0,0.025,-0.8,-0.7575,-0.7718,0.4366,0.9,-1.0,0.1,0.7375,-0.9122,-0.5825,1,3,south_southeast_asia,rural,61,female,primary,struggling,flawed_democracy,"Hindu, deeply devout, participates in all temple rituals and festivals.","Retired tea picker, occasionally does casual labor","Nuwara Eliya, Sri Lanka",Muthu Selvi
P0664,-0.2751,0.7,0.7,0.7375,-0.6832,-0.3009,-0.7,-0.1,-0.7,-0.3503,-0.6485,-0.2625,1,0,south_southeast_asia,urban,33,male,postgraduate,affluent,flawed_democracy,"Sunni Muslim, culturally observant, attends mosque for major holidays but not weekly.",Software developer for a multinational tech company,"Kuala Lumpur, Malaysia",Hazim bin Ahmad
P0665,0.775,0.7,-0.2,0.3467,0.3668,0.7866,0.4,0.0,-0.6,0.5179,-0.4026,0.505,1,5,south_southeast_asia,peri_urban,48,female,university,wealthy,flawed_democracy,"Sunni Muslim, devout, wears a hijab and fasts during Ramadan.",Owner and manager of a small garment factory,"Gazipur, Bangladesh",Fatima Begum
P0666,-0.6965,-0.6,-0.7,-0.4502,-0.6832,-0.439,0.0,-0.7,0.6,-0.3515,-0.8249,-0.3627,1,3,south_southeast_asia,rural,38,male,secondary,working_class,flawed_democracy,"Tibetan Buddhist, devout, visits monasteries and spins prayer wheels daily.",Independent trekking guide and porter for Everest region expeditions,"Lukla, Nepal",Karma Sherpa
P0667,0.7749,0.85,-0.5,-0.467,0.5468,0.9616,0.9,0.9,0.8,0.7375,0.8123,-0.817,1,2,south_southeast_asia,urban,50,female,primary,working_class,hybrid_regime,"Theravada Buddhist, actively practices, makes offerings at the local temple weekly.",Owner of a popular noodle stall,"Chatuchak Weekend Market, Bangkok, Thailand",Apinya Somsak
P0668,-0.7744,0.0994,-0.7,-0.817,-0.35,0.3795,0.8,0.1,0.8,0.8235,-0.6126,-0.9045,1,2,south_southeast_asia,rural,68,male,none,struggling,conflict_zone,"Theravada Buddhist, deeply spiritual, regularly visits the local pagoda.","Retired farmer, grows vegetables for personal consumption","Kampong Speu Province, Cambodia",Sopheak Meas
P0669,-0.0535,0.6999,0.6,0.7374,-0.8468,-0.4821,-0.7,-0.3,-0.7,-0.4378,-0.6485,-0.2626,1,0,south_southeast_asia,urban,29,female,university,affluent,flawed_democracy,"Agnostic, raised Hindu but does not practice, identifies more with secular humanist values.",Senior software engineer at a startup,"Bengaluru, India",Priya Sharma
P0670,-0.2918,0.775,-0.1,-0.4075,0.8332,0.7866,0.9,0.9,0.6,0.8235,0.2592,-0.4075,1,5,south_southeast_asia,urban,45,male,primary,working_class,hybrid_regime,"Sunni Muslim, devout, attends Friday prayers and follows religious dietary laws strictly.",Long-haul truck driver,"Faisalabad, Pakistan",Javed Ali
P0671,-0.85,0.0832,-0.7,-0.1917,-0.8494,-0.855,-0.7,-0.8,-0.8,-0.6128,0.264,-0.35,1,4,south_southeast_asia,rural,24,female,secondary,struggling,conflict_zone,"Theravada Buddhist, deeply devout, finds solace in daily prayers and community rituals.",Volunteer teacher at a camp school,"Mae La refugee camp, Tak Province, Thailand",Hnin Hnin Aye
P0672,-0.8332,-1.0,-0.8,-0.911,-0.7744,-0.4759,1.0,-0.4,0.2,0.6499,-0.9124,-0.9985,1,3,south_southeast_asia,rural,58,male,primary,struggling,flawed_democracy,"Sunni Muslim, nominal, observes major holidays and cultural practices but not strictly observant.",Traditional fisherman,"Coastal village near Makassar, Indonesia",Budi Santoso
P0673,-0.85,-1.0,-0.9,-0.6149,-0.8468,-0.6205,-0.3,-1.0,-0.3,0.3166,-0.9124,-0.4399,1,4,south_southeast_asia,rural,72,female,none,struggling,flawed_democracy,"Animist, follows traditional tribal beliefs and rituals, deeply connected to the forest and spirits.","Forest gatherer, community elder","Forest village in Odisha, India",Doli Majhi
P0674,0.625,0.775,0.8,0.8226,0.7715,0.8235,-0.6,0.7,0.6,0.6116,0.0246,0.6476,1,5,south_southeast_asia,urban,40,male,university,affluent,authoritarian_state,"Secular, but observes traditional Tet holidays with family.",Owner of a successful chain of cafes,"Hanoi, Vietnam",Nguyen Minh Duc
P0675,-0.85,-0.4285,-0.5,-0.2044,-0.925,-0.912,-0.8,-0.8,-0.8,-0.5265,-0.4039,-0.3627,1,4,south_southeast_asia,urban,31,non_binary,university,middle_class,flawed_democracy,"Culturally Catholic, but critical of the Church's stance on LGBTQ+ rights, identifies as spiritual but not religious.",Program officer for a human rights NGO,"Quezon City, Metro Manila, Philippines",Mikaela Reyes
P0676,-0.7582,0.6994,-0.6,-0.35,-0.6082,-0.4455,-0.5,0.0,-0.7,0.6499,-0.7372,-0.4375,1,1,south_southeast_asia,rural,39,female,university,working_class,flawed_democracy,"Sunni Muslim, devout, wears a hijab and actively participates in community religious events.",Primary school teacher,"Rural village, Satkhira District, Bangladesh",Amina Khatun
P0677,0.7,0.6999,-0.6,-0.1846,0.2785,-0.1765,-0.2,-0.1,0.6,0.5241,0.017,0.4821,1,2,south_southeast_asia,urban,52,male,secondary,affluent,hybrid_regime,"Theravada Buddhist, nominal, participates in cultural festivals but not daily practice.",Owner of a beachfront restaurant and guesthouse,"Patong Beach, Phuket, Thailand",Somsak Boonruang
P0678,-0.3668,0.1,0.3,-0.1917,-0.7582,-0.533,-0.7,-0.2,-0.8,-0.4378,-0.7372,-0.35,1,4,south_southeast_asia,urban,20,male,university,middle_class,flawed_democracy,"Roman Catholic, culturally observant, attends church on special occasions.",University student (studying engineering),"Colombo, Sri Lanka",Nimal Fernando
P0679,-0.7744,0.3968,-0.6,-0.5825,-0.6968,-0.4759,0.0,-0.1,-0.3,0.7374,-0.7372,-0.4075,1,1,south_southeast_asia,rural,58,male,primary,struggling,flawed_democracy,"Vaishnavite Hindu, moderately observant, regularly visits the local temple.",Small-plot farmer growing groundnuts and cotton,"Palanpur village, Gujarat, India",Rajesh Kumar
P0680,0.17335,0.7375,0.04999999999999999,0.5256,-0.23320000000000002,-0.5342,-0.44999999999999996,0.0,-0.05,0.10595000000000002,-0.7613,-0.06189999999999998,2,0,south_southeast_asia,urban,35,female,university,middle_class,stable_democracy,"Sunni Muslim, observant, attends mosque regularly and fasts during Ramadan, but holds modern views on women's roles.",Owner of a small online batik clothing store,"Bandung, West Java, Indonesia",Siti Nurmala
P0681,-0.7744,0.6999,-0.5,-0.0191,0.2168,-0.4759,-0.6,-0.1,-0.7,-0.3515,-0.736,-0.3524,1,1,south_southeast_asia,peri_urban,28,female,university,working_class,flawed_democracy,"Roman Catholic, moderately devout, attends mass weekly.",Call center agent for a US-based tech company,"Bacoor, Cavite, Philippines",Elena Reyes
P0682,-0.6,-0.3535,-0.1,-0.4502,0.3668,0.67,0.8,0.9,0.4,0.7375,-0.4366,-0.5377,1,2,south_southeast_asia,rural,45,male,primary,struggling,authoritarian_state,"Ancestor veneration and folk religion, nominally Buddhist. Observes traditional rituals.",Rice farmer and part-time construction worker,"A small village in Ha Tinh Province, Vietnam",Tran Van Duc
P0683,-0.925,0.25,-0.6,-0.6929,-0.85,-0.6476,-0.6,-0.3,-0.8,0.5625,-0.7375,-0.6929,1,1,south_southeast_asia,urban,22,female,secondary,working_class,flawed_democracy,"Sunni Muslim, moderately observant, prays regularly but struggles to attend mosque due to work hours.",Garment factory worker,"Mirpur, Dhaka, Bangladesh",Nazia Akhter
P0684,-0.7718,0.7,0.8,0.8226,0.8468,-0.2705,0.8,0.7,0.6,0.7372,0.2592,-0.3524,1,5,south_southeast_asia,peri_urban,40,male,postgraduate,middle_class,hybrid_regime,"Sunni Muslim, devout, active in his local mosque community.",General practitioner at a private clinic,"Rawalpindi, Punjab, Pakistan",Dr. Ahmed Khan
P0685,0.0218,0.7,0.2,0.6476,-0.8499,-0.5498,-0.7,-0.2,-0.2,-0.4378,-0.736,-0.3524,1,0,south_southeast_asia,urban,31,female,university,affluent,hybrid_regime,"Theravada Buddhist, nominal, practices meditation occasionally and respects traditions but is not strictly observant.",Software developer for a multinational tech company,"Bangkok, Thailand",Preeya Somsak
P0686,-0.19415000000000002,-0.5625,-0.6,-0.38349999999999995,-0.6994,-0.69095,-0.55,-0.5,-0.25,0.60605,-0.73335,-0.5502,2,1,south_southeast_asia,rural,62,male,primary,middle_class,stable_democracy,"Mahayana Buddhist, moderately observant, participates in temple activities and family rituals.","Retired fisherman, now runs a small guesthouse for tourists","Fishing village near Kuala Berang, Terengganu, Malaysia",Lim Wei Chen
P0687,-0.7715,0.4,0.7,-0.1066,0.2032,-0.6571,-0.1,0.7,0.6,0.7372,-0.736,-0.3524,1,2,south_southeast_asia,peri_urban,48,male,secondary,working_class,conflict_zone,"Theravada Buddhist, devout, actively involved in temple activities.",Senior Clerk in a government administrative office,"Kandy, Sri Lanka",Dinesh Perera
P0688,-0.64825,0.2484,0.04999999999999999,-0.3008,0.27494999999999997,0.864,0.9,0.45,0.5,0.8248,-0.76295,-0.5549499999999999,2,2,south_southeast_asia,rural,55,female,primary,struggling,colonial_post_colonial_transition,"Theravada Buddhist, devout, visits the pagoda regularly and observes all major festivals.","Owner of a small souvenir stall near Angkor Wat, sometimes works as a freelance tour guide","Siem Reap Province, Cambodia",Srey Moch
P0689,-0.5035,-0.35,-0.7,-0.4075,-0.2785,-0.3515,1.0,-0.8,0.6,0.6485,-0.817,-0.67,1,3,south_southeast_asia,urban,39,male,secondary,working_class,flawed_democracy,"Mahayana Buddhist, devout, deeply connected to his Newar cultural heritage and practices.",Traditional thangka painter and art restorer,"Kathmandu, Nepal",Bishnu Rai
P0690,0.0244,0.3999,0.3,0.737,-0.6215,-0.2705,-0.7,-0.2,-0.2,-0.3503,-0.6485,0.4037,1,0,south_southeast_asia,urban,30,male,postgraduate,affluent,stable_democracy,"Hindu, secular in practice but observes major festivals culturally, identifies with a broad sense of Indian tradition.",Product Manager at a fast-growing tech startup,"Bengaluru, Karnataka, India",Aarav Sharma
P0691,-0.9082,-0.9249,-1.0,-0.8679,-1.0,-0.9976,0.6,-0.6,0.0,0.3164,-0.9999,-0.8679,1,3,south_southeast_asia,rural,25,non_binary,secondary,struggling,flawed_democracy,"Animist beliefs intertwined with nominal Protestant Christianity, deeply connected to ancestral lands and spirits.",Community organizer advocating for indigenous land rights and environmental protection,"A remote village in Raja Ampat, West Papua, Indonesia",Jaya Kusuma
P0692,-0.2782,-0.275,-0.7,-0.6929,-0.45,0.6485,1.0,0.5,0.8,1.0,-0.8235,-0.6929,1,2,middle_east_north_africa,rural,62,female,none,struggling,hybrid_regime,"Sunni Muslim, deeply devout and traditional",Date palm farmer,"Luxor, Egypt",Fatima Al-Zahra Hussein
P0693,0.625,0.775,1.0,0.8249,1.0,1.0,-0.8,1.0,-0.3,0.6485,0.8123,0.7374,1,5,middle_east_north_africa,urban,28,male,university,affluent,authoritarian_state,"Sunni Muslim, moderately observant, values modernity alongside faith",Software engineer at a large tech company,"Riyadh, Saudi Arabia",Ahmed bin Saud Al-Mansoori
P0694,-0.7715,0.4,-0.5,-0.0167,-0.6994,-0.3946,-0.3,-0.2,-0.8,-0.017,-0.7372,-0.35,1,1,middle_east_north_africa,peri_urban,45,female,university,middle_class,flawed_democracy,"Sunni Muslim, secular-leaning but respects cultural traditions",Primary school teacher,"Sfax, Tunisia",Nadia Ben Ali
P0695,-0.675,0.775,-0.7,-0.8741,-0.1282,0.6116,0.8,-0.6,0.4,0.9999,-0.6252,0.2134,1,2,middle_east_north_africa,urban,55,male,secondary,working_class,conflict_zone,"Shia Muslim, deeply religious and community-oriented",Taxi driver,"Sadr City, Baghdad, Iraq",Hassan Kadhim Al-Ameri
P0696,-0.7715,0.3968,-0.6,-0.1918,-0.85,-0.8226,-0.7,-0.2,-0.8,-0.017,-0.8247,-0.3501,1,1,middle_east_north_africa,urban,22,female,university,middle_class,authoritarian_state,"Shia Muslim, culturally observant but personally questioning",University student (literature),"Tehran, Iran",Yasmin Shirazi
P0697,0.175,0.85,1.0,0.7384,0.9215,0.8679,0.8,0.6,0.1,0.642,0.68,0.3884,1,5,middle_east_north_africa,urban,35,male,secondary,working_class,authoritarian_state,"Hindu, moderately observant",Construction site supervisor,"Al Quoz, Dubai, UAE",Rajesh Kumar
P0698,-0.7582,0.0999,0.8,0.7375,-0.4749,-0.5925,-0.7,-0.3,-0.8,-0.4376,-0.7372,-0.35,1,0,middle_east_north_africa,urban,58,female,postgraduate,middle_class,flawed_democracy,"Maronite Christian, culturally observant but skeptical of religious political influence",Retired university professor (history),"Achrafieh, Beirut, Lebanon",Samira Bitar
P0699,-0.775,0.1749,-0.7,-0.817,-0.0532,0.5545,0.9,-0.4,0.9,0.9997,-0.4075,-0.817,1,3,middle_east_north_africa,rural,25,male,none,struggling,conflict_zone,"Zaidi Shia Muslim, deeply traditional and observant",Goat herder,"Sa'dah Governorate, Yemen",Saleh Al-Houthi
P0700,-0.8494,0.4,0.8,0.1579,0.8332,0.4901,0.4,-0.1,0.6,0.736,-0.6991,-0.438,1,5,middle_east_north_africa,peri_urban,49,female,secondary,working_class,hybrid_regime,"Sunni Muslim, moderately observant, values family and community",Government administrative assistant,"Zarqa, Jordan",Aisha Mansour
P0701,-0.2756,0.7,0.3,0.3162,-0.3832,-0.3009,-0.1,0.3,-0.2,0.6485,-0.6485,0.6495,1,0,middle_east_north_africa,urban,31,male,university,middle_class,hybrid_regime,"Sunni Muslim, culturally observant but modern in outlook",Small business owner (clothing boutique),"Casablanca, Morocco",Youssef El-Malki
P0702,-0.525,0.175,0.9,0.7375,0.9968,0.7866,0.4,0.9,-0.6,0.911,-0.1169,-0.525,1,5,middle_east_north_africa,peri_urban,70,female,university,middle_class,colonial_post_colonial_transition,"Sunni Muslim, moderately observant, with a strong sense of Algerian identity",Retired Arabic language teacher,"Tizi Ouzou, Algeria",Zahra Boudiaf
P0703,0.325,0.775,1.0,0.855,0.9218,0.992,1.0,1.0,0.7,0.8235,0.7675,0.68,1,5,middle_east_north_africa,urban,42,male,postgraduate,wealthy,authoritarian_state,"Sunni Muslim, observant and upholds traditional values",Real estate developer,"Doha, Qatar",Khalifa Al-Thani
P0704,-0.8494,0.4,-0.5,-0.1918,-0.3968,-0.4759,-0.1,-0.6,-0.7,-0.0167,-0.9122,-0.3501,1,1,middle_east_north_africa,urban,38,female,university,struggling,conflict_zone,"Sunni Muslim, observant, finds solace in faith",Pharmacist (currently unemployed),"Homs, Syria",Rima Hamdan
P0705,-0.6994,-0.15,-0.2,0.4892,0.2332,0.8235,0.9,0.8,0.9,0.7374,-0.6991,-0.5274,1,2,middle_east_north_africa,rural,68,male,primary,working_class,authoritarian_state,"Ibadi Muslim, traditional and deeply spiritual",Retired fisherman,"Sur, Oman",Mohammed Al-Busaidi
P0706,-0.3535,0.1,-0.6,-0.1921,-0.925,-0.8226,-0.7,-0.7,-0.8,-0.4378,-0.7372,-0.3505,1,4,middle_east_north_africa,urban,26,female,university,middle_class,hybrid_regime,"Coptic Christian, culturally observant but personally non-practicing",Freelance graphic designer,"Maadi, Cairo, Egypt",Dina Mansour
